Replicate Algorithm Instance Group Result
27 2 82 17 430.508
27 2 83 17 432.503
27 2 84 17 454.395
27 2 85 17 488.003
27 2 86 18 761.228
27 2 87 18 790.602
27 2 88 18 813.798
27 2 89 18 796.229
27 2 90 18 808.508
27 2 91 19 466.058
27 2 92 19 498.752
27 2 93 19 516.654
27 2 94 19 543.032
27 2 95 19 575.049
27 2 96 20 249.192
27 2 97 20 291.917
27 2 98 20 335.647
27 2 99 20 340.8
27 2 100 20 384.971
27 2 101 21 661.605
27 2 102 21 708.769
27 2 103 21 732.287
27 2 104 21 821.575
27 2 105 21 823.762
27 2 106 22 754.463
27 2 107 22 703.542
27 2 108 22 755.108
27 2 109 22 815.383
27 2 110 22 839.93
27 2 111 23 658.776
27 2 112 23 709.684
27 2 113 23 750.344
27 2 114 23 764.706
27 2 115 23 812.106
27 2 116 24 659.298
27 2 117 24 713.28
27 2 118 24 731.005
27 2 119 24 820.703
27 2 120 24 815.46
27 2 121 25 921.853
27 2 122 25 910.601
27 2 123 25 906.169
27 2 124 25 988.728
27 2 125 25 1059.96
27 2 126 26 783.913
27 2 127 26 778.628
27 2 128 26 917.258
27 2 129 26 1276.13
27 2 130 26 1089.55
27 2 131 27 871.066
27 2 132 27 881.409
27 2 133 27 938.07
27 2 134 27 983.259
27 2 135 27 1185.89
27 2 136 28 916.166
27 2 137 28 1171.63
27 2 138 28 1203.34
27 2 139 28 1503.81
27 2 140 28 1877.37
27 2 141 29 1114.33
27 2 142 29 1349.81
27 2 143 29 1395.65
27 2 144 29 1544.32
27 2 145 29 2422.83
27 2 146 30 1109.79
27 2 147 30 1137.39
27 2 148 30 1211.77
27 2 149 30 1220.93
27 2 150 30 1429.34
27 2 151 31 1314.63
27 2 152 31 1425.52
27 2 153 31 1464
27 2 154 31 1995.28
27 2 155 31 1881.21
27 2 156 32 1238.33
27 2 157 32 1355.76
27 2 158 32 1482.97
27 2 159 32 1678.05
27 2 160 32 1845.59
27 2 161 33 1278.28
27 2 162 33 1349
27 2 163 33 1599.32
27 2 164 33 1668.08
27 2 165 33 1792.91
27 2 166 34 565.79
27 2 167 34 698.551
27 2 168 34 786.317
27 2 169 34 822.601
27 2 170 34 889.59
27 2 171 35 737.612
27 2 172 35 829.797
27 2 173 35 950.719
27 2 174 35 1062.45
27 2 175 35 1221.66
27 2 176 36 648.264
27 2 177 36 808.904
27 2 178 36 941.84
27 2 179 36 1042.61
27 2 180 36 1301.56
27 3 1 1 222.916
27 3 2 1 242.394
27 3 3 1 219.454
27 3 4 1 245.928
27 3 5 1 244.537
27 3 6 2 229.029
27 3 7 2 220.746
27 3 8 2 225.906
27 3 9 2 240.211
27 3 10 2 251.964
27 3 11 3 255.72
27 3 12 3 283.513
27 3 13 3 286.85
27 3 14 3 279.695
27 3 15 3 357.593
27 3 16 4 256.644
27 3 17 4 258.343
27 3 18 4 296.461
27 3 19 4 303.096
27 3 20 4 286.421
27 3 21 5 305.374
27 3 22 5 295.787
27 3 23 5 300.721
27 3 24 5 317.637
27 3 25 5 313.595
27 3 26 6 296.843
27 3 27 6 307.23
27 3 28 6 321.392
27 3 29 6 311.999
27 3 30 6 320.983
27 3 31 7 507.995
27 3 32 7 576.854
27 3 33 7 533.074
27 3 34 7 592.509
27 3 35 7 608.487
27 3 36 8 493.09
27 3 37 8 507.995
27 3 38 8 554.273
27 3 39 8 616.957
27 3 40 8 546.957
27 3 41 9 357.449
27 3 42 9 375.417
27 3 43 9 356.089
27 3 44 9 437.954
27 3 45 9 424.969
27 3 46 10 443.008
27 3 47 10 570.833
27 3 48 10 453.653
27 3 49 10 558.316
27 3 50 10 600.871
27 3 51 11 443.008
27 3 52 11 450.063
27 3 53 11 474.223
27 3 54 11 607.802
27 3 55 11 656.702
27 3 56 12 350.724
27 3 57 12 377.252
27 3 58 12 428.311
27 3 59 12 362.607
27 3 60 12 399.242
27 3 61 13 2222.99
27 3 62 13 2229.77
27 3 63 13 2271.45
27 3 64 13 2263.51
27 3 65 13 2440.6
27 3 66 14 634.465
27 3 67 14 654.145
27 3 68 14 636.632
27 3 69 14 777.589
27 3 70 14 780.858
27 3 71 15 630.752
27 3 72 15 647.515
27 3 73 15 714.451
27 3 74 15 758.576
27 3 75 15 924.154
27 3 76 16 409.322
27 3 77 16 426.242
27 3 78 16 422.612
27 3 79 16 472.709
27 3 80 16 497.452
27 3 81 17 418.707
27 3 82 17 442.137
27 3 83 17 486.955
27 3 84 17 504.343
27 3 85 17 549.328
27 3 86 18 800.668
27 3 87 18 818.341
27 3 88 18 864.794
27 3 89 18 848.515
27 3 90 18 878.901
27 3 91 19 505.303
27 3 92 19 554.91
27 3 93 19 630.328
27 3 94 19 582.711
27 3 95 19 667.189
27 3 96 20 274.465
27 3 97 20 305.423
27 3 98 20 339.608
27 3 99 20 383.491
27 3 100 20 400.333
27 3 101 21 699.407
27 3 102 21 799.261
27 3 103 21 853.462
27 3 104 21 893.303
27 3 105 21 900.179
27 3 106 22 754.463
27 3 107 22 777.28
27 3 108 22 948.003
27 3 109 22 954.273
27 3 110 22 932.001
27 3 111 23 732.278
27 3 112 23 842.456
27 3 113 23 800.093
27 3 114 23 910.326
27 3 115 23 904.988
27 3 116 24 694.456
27 3 117 24 829.681
27 3 118 24 861.951
27 3 119 24 868.939
27 3 120 24 918.739
27 3 121 25 921.853
27 3 122 25 1029.61
27 3 123 25 1103.8
27 3 124 25 1101.27
27 3 125 25 1325.75
27 3 126 26 755.736
27 3 127 26 905.575
27 3 128 26 973.852
27 3 129 26 1276.13
27 3 130 26 1443.43
27 3 131 27 957.536
27 3 132 27 885.549
27 3 133 27 972.499
27 3 134 27 1080.48
27 3 135 27 1192.38
27 3 136 28 1010.42
27 3 137 28 1260.62
27 3 138 28 1516.62
27 3 139 28 1631.47
27 3 140 28 1991.1
27 3 141 29 1115.8
27 3 142 29 1349.81
27 3 143 29 1592.64
27 3 144 29 1647.54
27 3 145 29 2016.68
27 3 146 30 1085.35
27 3 147 30 1250.93
27 3 148 30 1339.33
27 3 149 30 1392.61
27 3 150 30 1529.27
27 3 151 31 1442.86
27 3 152 31 1511.22
27 3 153 31 1639.02
27 3 154 31 1995.28
27 3 155 31 2206.43
27 3 156 32 1350.77
27 3 157 32 1478.84
27 3 158 32 1692.33
27 3 159 32 1900.49
27 3 160 32 2108.42
27 3 161 33 1313.11
27 3 162 33 1403.59
27 3 163 33 1628.87
27 3 164 33 1945.22
27 3 165 33 2052.03
27 3 166 34 595.86
27 3 167 34 698.551
27 3 168 34 815.178
27 3 169 34 898.034
27 3 170 34 999.452
27 3 171 35 765.319
27 3 172 35 905.07
27 3 173 35 1068.26
27 3 174 35 1145.27
27 3 175 35 1333.92
27 3 176 36 681.366
27 3 177 36 811.854
27 3 178 36 1012.5
27 3 179 36 1059.78
27 3 180 36 1333.8
27 4 1 1 220.746
27 4 2 1 230.331
27 4 3 1 229.31
27 4 4 1 246.291
27 4 5 1 244.999
27 4 6 2 220.746
27 4 7 2 219.454
27 4 8 2 229.31
27 4 9 2 243.181
27 4 10 2 248.182
27 4 11 3 261.528
27 4 12 3 305.878
27 4 13 3 302.102
27 4 14 3 299.22
27 4 15 3 300.786
27 4 16 4 262.762
27 4 17 4 272.697
27 4 18 4 310.333
27 4 19 4 289.172
27 4 20 4 293.651
27 4 21 5 297.202
27 4 22 5 312.089
27 4 23 5 297.528
27 4 24 5 320.026
27 4 25 5 365.703
27 4 26 6 297.202
27 4 27 6 338.856
27 4 28 6 333.473
27 4 29 6 331.137
27 4 30 6 332.408
27 4 31 7 507.995
27 4 32 7 549.682
27 4 33 7 563.886
27 4 34 7 543.548
27 4 35 7 542.798
27 4 36 8 507.995
27 4 37 8 507.995
27 4 38 8 558.619
27 4 39 8 616.957
27 4 40 8 530.872
27 4 41 9 352.476
27 4 42 9 401.337
27 4 43 9 405.187
27 4 44 9 357.34
27 4 45 9 414.328
27 4 46 10 443.008
27 4 47 10 484.092
27 4 48 10 562.994
27 4 49 10 568.057
27 4 50 10 622.957
27 4 51 11 426.327
27 4 52 11 542.384
27 4 53 11 629.89
27 4 54 11 562.239
27 4 55 11 656.702
27 4 56 12 350.552
27 4 57 12 349.017
27 4 58 12 358.854
27 4 59 12 396.599
27 4 60 12 425.741
27 4 61 13 2365.22
27 4 62 13 2363.35
27 4 63 13 2142.13
27 4 64 13 2492.4
27 4 65 13 2580.72
27 4 66 14 720.061
27 4 67 14 613.342
27 4 68 14 675.061
27 4 69 14 795.567
27 4 70 14 802.547
27 4 71 15 616.72
27 4 72 15 683.012
27 4 73 15 782.706
27 4 74 15 808.841
27 4 75 15 918.869
27 4 76 16 393.432
27 4 77 16 452.441
27 4 78 16 489.49
27 4 79 16 473.41
27 4 80 16 536.063
27 4 81 17 405.532
27 4 82 17 507.38
27 4 83 17 480.008
27 4 84 17 479.99
27 4 85 17 543.379
27 4 86 18 749.878
27 4 87 18 818.341
27 4 88 18 839.127
27 4 89 18 861.953
27 4 90 18 840.283
27 4 91 19 596.148
27 4 92 19 566.027
27 4 93 19 656.755
27 4 94 19 647.332
27 4 95 19 594.901
27 4 96 20 265.217
27 4 97 20 339.175
27 4 98 20 375.306
27 4 99 20 360.348
27 4 100 20 415.481
27 4 101 21 713.388
27 4 102 21 799.261
27 4 103 21 836.832
27 4 104 21 827.11
27 4 105 21 860.895
27 4 106 22 724.269
27 4 107 22 778.431
27 4 108 22 928.361
27 4 109 22 917.332
27 4 110 22 959.687
27 4 111 23 754.463
27 4 112 23 842.456
27 4 113 23 877.237
27 4 114 23 912.128
27 4 115 23 991.077
27 4 116 24 725.455
27 4 117 24 826.642
27 4 118 24 985.374
27 4 119 24 868.939
27 4 120 24 909.491
27 4 121 25 921.853
27 4 122 25 980.633
27 4 123 25 1103.8
27 4 124 25 1228.26
27 4 125 25 1314.88
27 4 126 26 778.205
27 4 127 26 819.913
27 4 128 26 1087.65
27 4 129 26 1176.62
27 4 130 26 1263.09
27 4 131 27 915.68
27 4 132 27 974.298
27 4 133 27 972.499
27 4 134 27 1044.35
27 4 135 27 1229.09
27 4 136 28 990.065
27 4 137 28 1260.62
27 4 138 28 1516.62
27 4 139 28 1604.25
27 4 140 28 1991.1
27 4 141 29 1115.8
27 4 142 29 1349.81
27 4 143 29 1493.19
27 4 144 29 1647.54
27 4 145 29 1930.45
27 4 146 30 1109.79
27 4 147 30 1250.93
27 4 148 30 1389.21
27 4 149 30 1373.64
27 4 150 30 1526.31
27 4 151 31 1442.86
27 4 152 31 1511.22
27 4 153 31 1639.02
27 4 154 31 1737.66
27 4 155 31 2093.49
27 4 156 32 1418.41
27 4 157 32 1478.84
27 4 158 32 1692.33
27 4 159 32 1844.61
27 4 160 32 1954.89
27 4 161 33 1313.11
27 4 162 33 1403.59
27 4 163 33 1701.42
27 4 164 33 1917.32
27 4 165 33 1961.53
27 4 166 34 617.344
27 4 167 34 698.551
27 4 168 34 783.483
27 4 169 34 898.034
27 4 170 34 899.073
27 4 171 35 765.319
27 4 172 35 848.45
27 4 173 35 998.182
27 4 174 35 1033.74
27 4 175 35 1300.84
27 4 176 36 681.366
27 4 177 36 811.854
27 4 178 36 1012.5
27 4 179 36 1092
27 4 180 36 1301.56
27 5 1 1 229.31
27 5 2 1 219.454
27 5 3 1 229.31
27 5 4 1 238.349
27 5 5 1 253.597
27 5 6 2 220.994
27 5 7 2 229.31
27 5 8 2 229.31
27 5 9 2 259.647
27 5 10 2 249.623
27 5 11 3 272.697
27 5 12 3 300.647
27 5 13 3 314.088
27 5 14 3 294.08
27 5 15 3 351.209
27 5 16 4 272.697
27 5 17 4 272.697
27 5 18 4 322.537
27 5 19 4 311.029
27 5 20 4 353.45
27 5 21 5 308.654
27 5 22 5 297.202
27 5 23 5 299.93
27 5 24 5 356.113
27 5 25 5 357.598
27 5 26 6 297.202
27 5 27 6 327.965
27 5 28 6 318.302
27 5 29 6 321.178
27 5 30 6 299.458
27 5 31 7 507.995
27 5 32 7 576.854
27 5 33 7 617.118
27 5 34 7 592.509
27 5 35 7 608.487
27 5 36 8 507.995
27 5 37 8 507.995
27 5 38 8 510.859
27 5 39 8 569.609
27 5 40 8 670.502
27 5 41 9 336.562
27 5 42 9 442.342
27 5 43 9 360.41
27 5 44 9 358.776
27 5 45 9 531.898
27 5 46 10 443.008
27 5 47 10 570.833
27 5 48 10 464.789
27 5 49 10 680.66
27 5 50 10 670.52
27 5 51 11 443.008
27 5 52 11 513.859
27 5 53 11 504.566
27 5 54 11 620.614
27 5 55 11 649.666
27 5 56 12 328.249
27 5 57 12 413.204
27 5 58 12 366.448
27 5 59 12 391.389
27 5 60 12 385.149
27 5 61 13 2253.79
27 5 62 13 2283.35
27 5 63 13 2393.54
27 5 64 13 2510.3
27 5 65 13 2327.84
27 5 66 14 586.873
27 5 67 14 621.922
27 5 68 14 627.09
27 5 69 14 739.62
27 5 70 14 764.782
27 5 71 15 612.559
27 5 72 15 621.099
27 5 73 15 749.509
27 5 74 15 778.637
27 5 75 15 917.47
27 5 76 16 393.766
27 5 77 16 441.262
27 5 78 16 450.196
27 5 79 16 530.226
27 5 80 16 500.94
27 5 81 17 450.494
27 5 82 17 513.273
27 5 83 17 474.803
27 5 84 17 526.932
27 5 85 17 536.248
27 5 86 18 807.582
27 5 87 18 818.341
27 5 88 18 882.952
27 5 89 18 847.654
27 5 90 18 825.596
27 5 91 19 492.031
27 5 92 19 580.4
27 5 93 19 589.593
27 5 94 19 584.953
27 5 95 19 587.236
27 5 96 20 289.036
27 5 97 20 301.966
27 5 98 20 341.733
27 5 99 20 361.729
27 5 100 20 406.783
27 5 101 21 745.767
27 5 102 21 701.933
27 5 103 21 826.701
27 5 104 21 838.915
27 5 105 21 904.517
27 5 106 22 724.022
27 5 107 22 723.902
27 5 108 22 841.705
27 5 109 22 901.462
27 5 110 22 951.115
27 5 111 23 734.871
27 5 112 23 807.931
27 5 113 23 939.63
27 5 114 23 911.894
27 5 115 23 949.549
27 5 116 24 725.455
27 5 117 24 829.681
27 5 118 24 792.787
27 5 119 24 868.939
27 5 120 24 847.864
27 5 121 25 921.853
27 5 122 25 923.087
27 5 123 25 1103.8
27 5 124 25 1188.87
27 5 125 25 1168.27
27 5 126 26 760.804
27 5 127 26 784.88
27 5 128 26 947.98
27 5 129 26 1276.13
27 5 130 26 1443.43
27 5 131 27 932.761
27 5 132 27 901.188
27 5 133 27 926.83
27 5 134 27 1199.9
27 5 135 27 1483.83
27 5 136 28 994.813
27 5 137 28 1260.62
27 5 138 28 1308.74
27 5 139 28 1631.47
27 5 140 28 1991.1
27 5 141 29 1002.83
27 5 142 29 1349.81
27 5 143 29 1484.43
27 5 144 29 1562.44
27 5 145 29 1866.3
27 5 146 30 1085.35
27 5 147 30 1250.93
27 5 148 30 1338.38
27 5 149 30 1335.62
27 5 150 30 1513.87
27 5 151 31 1290.21
27 5 152 31 1511.22
27 5 153 31 1545.82
27 5 154 31 1753.14
27 5 155 31 2065.25
27 5 156 32 1327.78
27 5 157 32 1478.84
27 5 158 32 1474.64
27 5 159 32 1904.59
27 5 160 32 1954.89
27 5 161 33 1313.11
27 5 162 33 1403.59
27 5 163 33 1650.96
27 5 164 33 1874.88
27 5 165 33 1880.44
27 5 166 34 617.344
27 5 167 34 698.551
27 5 168 34 789.424
27 5 169 34 892.034
27 5 170 34 899.073
27 5 171 35 765.319
27 5 172 35 842.345
27 5 173 35 1068.26
27 5 174 35 1033.74
27 5 175 35 1235.35
27 5 176 36 641.682
27 5 177 36 811.854
27 5 178 36 961.887
27 5 179 36 1066.16
27 5 180 36 1301.56
27 6 1 1 225.04
27 6 2 1 219.454
27 6 3 1 220.994
27 6 4 1 243.316
27 6 5 1 247.205
27 6 6 2 220.746
27 6 7 2 220.994
27 6 8 2 219.454
27 6 9 2 243.707
27 6 10 2 242.597
27 6 11 3 271.646
27 6 12 3 290.401
27 6 13 3 289.044
27 6 14 3 288.924
27 6 15 3 288.924
27 6 16 4 271.165
27 6 17 4 265.385
27 6 18 4 292.97
27 6 19 4 294.08
27 6 20 4 345.119
27 6 21 5 312.089
27 6 22 5 297.202
27 6 23 5 360.757
27 6 24 5 310.77
27 6 25 5 298.033
27 6 26 6 296.568
27 6 27 6 327.965
27 6 28 6 306.342
27 6 29 6 318.118
27 6 30 6 320.591
27 6 31 7 472.782
27 6 32 7 576.854
27 6 33 7 504.869
27 6 34 7 508.202
27 6 35 7 522.818
27 6 36 8 507.995
27 6 37 8 507.995
27 6 38 8 608.963
27 6 39 8 505.792
27 6 40 8 539.32
27 6 41 9 361.553
27 6 42 9 353.835
27 6 43 9 355.117
27 6 44 9 437.954
27 6 45 9 409.884
27 6 46 10 443.008
27 6 47 10 420.173
27 6 48 10 547.17
27 6 49 10 540.458
27 6 50 10 589.78
27 6 51 11 443.008
27 6 52 11 464.405
27 6 53 11 528.333
27 6 54 11 517.819
27 6 55 11 627.753
27 6 56 12 343.083
27 6 57 12 361.305
27 6 58 12 366.448
27 6 59 12 378.588
27 6 60 12 403.007
27 6 61 13 2205.07
27 6 62 13 2199.79
27 6 63 13 2243.59
27 6 64 13 2413.98
27 6 65 13 2390.82
27 6 66 14 624.063
27 6 67 14 604.747
27 6 68 14 632.936
27 6 69 14 751.559
27 6 70 14 766.913
27 6 71 15 720.061
27 6 72 15 637.304
27 6 73 15 708.982
27 6 74 15 788.736
27 6 75 15 892.683
27 6 76 16 384.366
27 6 77 16 445.966
27 6 78 16 420.088
27 6 79 16 467.048
27 6 80 16 475.368
27 6 81 17 404.774
27 6 82 17 468.696
27 6 83 17 448.97
27 6 84 17 460.195
27 6 85 17 511.72
27 6 86 18 817.327
27 6 87 18 818.341
27 6 88 18 860.633
27 6 89 18 851.492
27 6 90 18 803.997
27 6 91 19 483.243
27 6 92 19 501.416
27 6 93 19 632.211
27 6 94 19 619.935
27 6 95 19 602.345
27 6 96 20 284.593
27 6 97 20 284.521
27 6 98 20 348.923
27 6 99 20 349.89
27 6 100 20 369.575
27 6 101 21 717.643
27 6 102 21 799.261
27 6 103 21 769.469
27 6 104 21 784.046
27 6 105 21 849.912
27 6 106 22 754.463
27 6 107 22 739.92
27 6 108 22 802.31
27 6 109 22 843.219
27 6 110 22 889.766
27 6 111 23 713.987
27 6 112 23 724.835
27 6 113 23 787.127
27 6 114 23 788.055
27 6 115 23 818.623
27 6 116 24 661.43
27 6 117 24 756.072
27 6 118 24 745.131
27 6 119 24 868.939
27 6 120 24 869.314
27 6 121 25 921.853
27 6 122 25 944.005
27 6 123 25 1057.98
27 6 124 25 1021.99
27 6 125 25 1110.74
27 6 126 26 777.582
27 6 127 26 781.52
27 6 128 26 1160.84
27 6 129 26 1276.13
27 6 130 26 976.616
27 6 131 27 900.364
27 6 132 27 917.296
27 6 133 27 950.426
27 6 134 27 1027.74
27 6 135 27 1206.8
27 6 136 28 1010.42
27 6 137 28 1190.21
27 6 138 28 1199.79
27 6 139 28 1494.6
27 6 140 28 1864.94
27 6 141 29 1115.8
27 6 142 29 1349.81
27 6 143 29 1424.43
27 6 144 29 1518.06
27 6 145 29 1866.3
27 6 146 30 1109.79
27 6 147 30 1215.86
27 6 148 30 1252.1
27 6 149 30 1339.46
27 6 150 30 1431.79
27 6 151 31 1339.26
27 6 152 31 1511.22
27 6 153 31 1639.02
27 6 154 31 1995.28
27 6 155 31 1911.41
27 6 156 32 1288.8
27 6 157 32 1433.72
27 6 158 32 1603.22
27 6 159 32 1859.67
27 6 160 32 1913.01
27 6 161 33 1313.11
27 6 162 33 1403.59
27 6 163 33 1641.01
27 6 164 33 1789.45
27 6 165 33 1846.37
27 6 166 34 601.313
27 6 167 34 676.215
27 6 168 34 793.033
27 6 169 34 898.034
27 6 170 34 947.898
27 6 171 35 765.319
27 6 172 35 858.332
27 6 173 35 1000.88
27 6 174 35 1118.32
27 6 175 35 1276.33
27 6 176 36 681.366
27 6 177 36 811.854
27 6 178 36 1012.5
27 6 179 36 1092
27 6 180 36 1333.8
27 7 1 1 260.56
27 7 2 1 260.56
27 7 3 1 260.56
27 7 4 1 293.95
27 7 5 1 293.535
27 7 6 2 247.302
27 7 7 2 247.302
27 7 8 2 238.757
27 7 9 2 297.564
27 7 10 2 323.004
27 7 11 3 305.878
27 7 12 3 305.878
27 7 13 3 340.505
27 7 14 3 343.527
27 7 15 3 357.593
27 7 16 4 305.878
27 7 17 4 305.878
27 7 18 4 373.097
27 7 19 4 343.527
27 7 20 4 333.676
27 7 21 5 312.089
27 7 22 5 312.089
27 7 23 5 391.764
27 7 24 5 407.958
27 7 25 5 403.299
27 7 26 6 312.089
27 7 27 6 369.466
27 7 28 6 379.981
27 7 29 6 400.994
27 7 30 6 409.355
27 7 31 7 507.995
27 7 32 7 576.854
27 7 33 7 617.118
27 7 34 7 592.509
27 7 35 7 608.487
27 7 36 8 507.995
27 7 37 8 507.995
27 7 38 8 608.963
27 7 39 8 616.957
27 7 40 8 687.052
27 7 41 9 383.982
27 7 42 9 439.803
27 7 43 9 419.944
27 7 44 9 437.954
27 7 45 9 531.898
27 7 46 10 443.008
27 7 47 10 570.833
27 7 48 10 570.062
27 7 49 10 661.116
27 7 50 10 670.52
27 7 51 11 443.008
27 7 52 11 561.844
27 7 53 11 685.37
27 7 54 11 736.376
27 7 55 11 719.689
27 7 56 12 390.866
27 7 57 12 413.204
27 7 58 12 414.769
27 7 59 12 496.766
27 7 60 12 473.804
27 7 61 13 2678.23
27 7 62 13 2678.23
27 7 63 13 2446.71
27 7 64 13 2715.3
27 7 65 13 3299.25
27 7 66 14 720.061
27 7 67 14 751.445
27 7 68 14 684.256
27 7 69 14 939.318
27 7 70 14 957.13
27 7 71 15 635.114
27 7 72 15 730.293
27 7 73 15 782.706
27 7 74 15 904.789
27 7 75 15 1025.37
27 7 76 16 491.539
27 7 77 16 452.441
27 7 78 16 495.162
27 7 79 16 553.459
27 7 80 16 641.695
27 7 81 17 505.121
27 7 82 17 557.999
27 7 83 17 593.376
27 7 84 17 525.858
27 7 85 17 607.858
27 7 86 18 862.619
27 7 87 18 818.341
27 7 88 18 1111.63
27 7 89 18 1125.54
27 7 90 18 988.721
27 7 91 19 621.786
27 7 92 19 826.142
27 7 93 19 632.211
27 7 94 19 764.636
27 7 95 19 865.131
27 7 96 20 289.036
27 7 97 20 376.93
27 7 98 20 401.229
27 7 99 20 383.491
27 7 100 20 485.74
27 7 101 21 808.567
27 7 102 21 799.261
27 7 103 21 887.623
27 7 104 21 969.145
27 7 105 21 832.17
27 7 106 22 778.431
27 7 107 22 778.431
27 7 108 22 990.791
27 7 109 22 1021
27 7 110 22 1274.59
27 7 111 23 754.463
27 7 112 23 827.898
27 7 113 23 939.63
27 7 114 23 1037.06
27 7 115 23 997.024
27 7 116 24 725.455
27 7 117 24 829.681
27 7 118 24 886.868
27 7 119 24 868.939
27 7 120 24 1140.47
27 7 121 25 921.853
27 7 122 25 1067.91
27 7 123 25 1103.8
27 7 124 25 1172.05
27 7 125 25 1325.75
27 7 126 26 905.653
27 7 127 26 1049.26
27 7 128 26 1160.84
27 7 129 26 1276.13
27 7 130 26 1443.43
27 7 131 27 957.536
27 7 132 27 1074.72
27 7 133 27 972.499
27 7 134 27 1255.81
27 7 135 27 1387.12
27 7 136 28 990.065
27 7 137 28 1234.6
27 7 138 28 1516.62
27 7 139 28 1524.43
27 7 140 28 1991.1
27 7 141 29 1115.8
27 7 142 29 1349.81
27 7 143 29 1592.64
27 7 144 29 1647.54
27 7 145 29 2422.83
27 7 146 30 1109.79
27 7 147 30 1250.93
27 7 148 30 1519.45
27 7 149 30 1452.54
27 7 150 30 1640.2
27 7 151 31 1442.86
27 7 152 31 1511.22
27 7 153 31 1639.02
27 7 154 31 1995.28
27 7 155 31 2377.16
27 7 156 32 1418.41
27 7 157 32 1478.84
27 7 158 32 1692.33
27 7 159 32 2019.72
27 7 160 32 2108.42
27 7 161 33 1313.11
27 7 162 33 1403.59
27 7 163 33 1701.42
27 7 164 33 2037.94
27 7 165 33 2178.22
27 7 166 34 617.344
27 7 167 34 698.551
27 7 168 34 815.178
27 7 169 34 898.034
27 7 170 34 1106.09
27 7 171 35 765.319
27 7 172 35 905.07
27 7 173 35 1000.88
27 7 174 35 1033.74
27 7 175 35 1405.24
27 7 176 36 681.366
27 7 177 36 811.854
27 7 178 36 1012.5
27 7 179 36 1092
27 7 180 36 1333.8
28 1 1 1 219.454
28 1 2 1 219.454
28 1 3 1 219.454
28 1 4 1 240.211
28 1 5 1 244.999
28 1 6 2 219.454
28 1 7 2 220.746
28 1 8 2 219.454
28 1 9 2 242.777
28 1 10 2 239.476
28 1 11 3 256.644
28 1 12 3 256.644
28 1 13 3 281.847
28 1 14 3 279.413
28 1 15 3 292.767
28 1 16 4 262.762
28 1 17 4 265.708
28 1 18 4 280.616
28 1 19 4 288.924
28 1 20 4 282.94
28 1 21 5 294.729
28 1 22 5 279.853
28 1 23 5 293.076
28 1 24 5 323.792
28 1 25 5 303.606
28 1 26 6 279.961
28 1 27 6 318.587
28 1 28 6 300.772
28 1 29 6 316.795
28 1 30 6 307.574
28 1 31 7 490.655
28 1 32 7 505.792
28 1 33 7 519.66
28 1 34 7 527.727
28 1 35 7 517.279
28 1 36 8 506.98
28 1 37 8 507.995
28 1 38 8 510.926
28 1 39 8 517.279
28 1 40 8 529.993
28 1 41 9 313.833
28 1 42 9 346.828
28 1 43 9 345.403
28 1 44 9 378.692
28 1 45 9 397.829
28 1 46 10 428.894
28 1 47 10 440.917
28 1 48 10 435.092
28 1 49 10 542.202
28 1 50 10 603.457
28 1 51 11 443.008
28 1 52 11 478.904
28 1 53 11 463.185
28 1 54 11 558.724
28 1 55 11 645.24
28 1 56 12 342.159
28 1 57 12 338.401
28 1 58 12 351.922
28 1 59 12 379.225
28 1 60 12 381.533
28 1 61 13 2027.2
28 1 62 13 1999.71
28 1 63 13 2227.03
28 1 64 13 2319.71
28 1 65 13 2419.77
28 1 66 14 610.737
28 1 67 14 616.146
28 1 68 14 594.413
28 1 69 14 773.253
28 1 70 14 786.75
28 1 71 15 600.449
28 1 72 15 618.768
28 1 73 15 717.076
28 1 74 15 744.567
28 1 75 15 919.684
28 1 76 16 407.14
28 1 77 16 425.158
28 1 78 16 444.891
28 1 79 16 443.083
28 1 80 16 493.089
28 1 81 17 432.969
28 1 82 17 431.271
28 1 83 17 481.411
28 1 84 17 477.59
28 1 85 17 563.567
28 1 86 18 791.689
28 1 87 18 818.341
28 1 88 18 806.465
28 1 89 18 846.648
28 1 90 18 830.693
28 1 91 19 514.647
28 1 92 19 556.617
28 1 93 19 569.862
28 1 94 19 573.342
28 1 95 19 602.448
28 1 96 20 289.636
28 1 97 20 328.386
28 1 98 20 346.12
28 1 99 20 383.491
28 1 100 20 415.481
28 1 101 21 686.599
28 1 102 21 732.088
28 1 103 21 817.016
28 1 104 21 888.876
28 1 105 21 843.795
28 1 106 22 754.463
28 1 107 22 767.157
28 1 108 22 796.251
28 1 109 22 850.861
28 1 110 22 915.556
28 1 111 23 667.182
28 1 112 23 762.048
28 1 113 23 776.98
28 1 114 23 815.524
28 1 115 23 903.255
28 1 116 24 725.455
28 1 117 24 786.255
28 1 118 24 761.926
28 1 119 24 868.939
28 1 120 24 870.513
28 1 121 25 915.744
28 1 122 25 943.379
28 1 123 25 987.898
28 1 124 25 1101.27
28 1 125 25 1160.45
28 1 126 26 828.235
28 1 127 26 862.503
28 1 128 26 936.88
28 1 129 26 1091.64
28 1 130 26 1121.76
28 1 131 27 922.148
28 1 132 27 930.482
28 1 133 27 972.499
28 1 134 27 1091.38
28 1 135 27 1174.83
28 1 136 28 916.166
28 1 137 28 1205.57
28 1 138 28 1203.34
28 1 139 28 1631.47
28 1 140 28 1991.1
28 1 141 29 1115.8
28 1 142 29 1349.81
